,1,2,SMILES,isDrug,isDrug_str,image_url,color
152,-18.601315,-23.200697,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,1,True,images/152.png,red
153,-51.571835,-22.759521,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1,True,images/153.png,red
154,-10.471777,69.5855,CC(=O)OCC1OC([S-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O.CCP(CC)CC.[Au+],1,True,images/154.png,red
155,42.174664,-19.836168,COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,1,True,images/155.png,red
156,73.77771,38.14774,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,1,True,images/156.png,red
157,-6.5118628,-17.206928,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1,True,images/157.png,red
158,27.255947,-35.071712,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,1,True,images/158.png,red
159,80.97548,43.877556,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,1,True,images/159.png,red
160,-10.046681,68.98944,O=C(O)CCCCCCCC(=O)O,1,True,images/160.png,red
161,51.17766,-6.9863873,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,1,True,images/161.png,red
162,76.81553,38.080418,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,1,True,images/162.png,red
163,-46.753017,19.196257,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,1,True,images/163.png,red
164,-19.083704,24.787888,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1,True,images/164.png,red
165,-50.296864,12.1221075,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,1,True,images/165.png,red
166,-29.066124,39.024513,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,1,True,images/166.png,red
167,16.036528,11.231529,NCC(CC(=O)O)c1ccc(Cl)cc1,1,True,images/167.png,red
168,5.932048,-19.553415,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,1,True,images/168.png,red
169,37.88422,-12.01163,COC(=O)OCOc1c2n(ccc1=O)N(C1c3ccccc3SCc3c1ccc(F)c3F)C1COCCN1C2=O,1,True,images/169.png,red
170,31.682465,25.33474,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,1,True,images/170.png,red
171,-34.13902,1.4723477,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,1,True,images/171.png,red
172,37.835903,-15.228954,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1,True,images/172.png,red
173,-9.237664,60.006317,CCC1(CC)C(=O)NC(=O)NC1=O,1,True,images/173.png,red
174,0.9821191,64.228004,O=C1CC(=O)NC(=O)N1,1,True,images/174.png,red
175,57.856594,4.987728,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1,True,images/175.png,red
176,24.622072,-20.886255,COc1c(OCCCN2CCOCC2)ccc2c3n(c(=NC(=O)c4cnc(N)nc4)nc12)CCN3,1,True,images/176.png,red
177,50.315205,-28.670525,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1,True,images/177.png,red
178,-46.285397,56.011215,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO,1,True,images/178.png,red
